ID,Domain,Phylum,Class,Order,Family,Genus,Species
ASV_45988,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Cardiobacteriales, f__Cardiobacteriaceae, g__Cardiobacterium, s__Cardiobacterium_valvarum
ASV_45989,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella_7, s__uncultured_bacterium
ASV_45990,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Actinomycetales, f__Actinomycetaceae, g__Actinomyces, s__unclassified_Actinomyces
ASV_45991,d__Bacteria, p__unclassified_Bacteria, c__unclassified_Bacteria, o__unclassified_Bacteria, f__unclassified_Bacteria, g__unclassified_Bacteria, s__unclassified_Bacteria
ASV_45992,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_45993,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella_7, s__Prevotella_jejuni
ASV_45994,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__Prevotella_intermedia
ASV_45995,d__Bacteria, p__Fusobacteriota, c__Fusobacteriia, o__Fusobacteriales, f__Leptotrichiaceae, g__Leptotrichia, s__unclassified_Leptotrichia
ASV_45996,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Alloprevotella, s__uncultured_Prevotellaceae
ASV_45997,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Alloprevotella, s__uncultured_Bacteroidetes
ASV_45998,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Actinomycetales, f__Actinomycetaceae, g__Actinomyces, s__Schaalia_odontolytica
ASV_45999,d__Bacteria, p__Fusobacteriota, c__Fusobacteriia, o__Fusobacteriales, f__Leptotrichiaceae, g__Leptotrichia, s__unclassified_Leptotrichia
ASV_46000,d__Bacteria, p__unclassified_Bacteria, c__unclassified_Bacteria, o__unclassified_Bacteria, f__unclassified_Bacteria, g__unclassified_Bacteria, s__unclassified_Bacteria
ASV_46001,d__Bacteria, p__Fusobacteriota, c__Fusobacteriia, o__Fusobacteriales, f__Fusobacteriaceae, g__Fusobacterium, s__unidentified
ASV_46002,d__Bacteria, p__Fusobacteriota, c__Fusobacteriia, o__Fusobacteriales, f__Leptotrichiaceae, g__Leptotrichia, s__uncultured_bacterium
ASV_46003,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella_7, s__unclassified_Prevotella_7
ASV_46004,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Kingella, s__unclassified_Kingella
ASV_46005,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46007,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Carnobacteriaceae, g__Granulicatella, s__unclassified_Granulicatella
ASV_46008,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46009,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella_7, s__unclassified_Prevotella_7
ASV_46010,d__Bacteria, p__unclassified_Bacteria, c__unclassified_Bacteria, o__unclassified_Bacteria, f__unclassified_Bacteria, g__unclassified_Bacteria, s__unclassified_Bacteria
ASV_46011,d__Bacteria, p__unclassified_Bacteria, c__unclassified_Bacteria, o__unclassified_Bacteria, f__unclassified_Bacteria, g__unclassified_Bacteria, s__unclassified_Bacteria
ASV_46012,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella_7, s__Prevotella_histicola
ASV_46013,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Alloprevotella, s__Alloprevotella_rava
ASV_46014,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Veillonellaceae, g__Veillonella, s__unclassified_Veillonella
ASV_46015,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Howardella, s__Catonella_sp.
ASV_46016,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Actinomycetales, f__Actinomycetaceae, g__Actinomyces, s__unclassified_Actinomyces
ASV_46017,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__unclassified_Micrococcales, g__unclassified_Micrococcales, s__unclassified_Micrococcales
ASV_46018,d__Bacteria, p__Fusobacteriota, c__Fusobacteriia, o__Fusobacteriales, f__Leptotrichiaceae, g__Leptotrichia, s__unclassified_Leptotrichia
ASV_46019,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Alloprevotella, s__unclassified_Alloprevotella
ASV_46020,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Veillonellaceae, g__Veillonella, s__unclassified_Veillonella
ASV_46021,d__Bacteria, p__unclassified_Bacteria, c__unclassified_Bacteria, o__unclassified_Bacteria, f__unclassified_Bacteria, g__unclassified_Bacteria, s__unclassified_Bacteria
ASV_46022,d__Bacteria, p__Fusobacteriota, c__Fusobacteriia, o__Fusobacteriales, f__Fusobacteriaceae, g__Fusobacterium, s__unclassified_Fusobacterium
ASV_46023,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Veillonellaceae, g__Veillonella, s__unclassified_Veillonella
ASV_46024,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__unclassified_Streptococcus
ASV_46025,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__unclassified_Lachnospiraceae, s__unclassified_Lachnospiraceae
ASV_46026,d__Bacteria, p__Fusobacteriota, c__Fusobacteriia, o__Fusobacteriales, f__Leptotrichiaceae, g__Leptotrichia, s__unclassified_Leptotrichia
ASV_46027,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Actinomycetales, f__Actinomycetaceae, g__Actinomyces, s__unclassified_Actinomyces
ASV_46028,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__Flavobacteriaceae, g__Capnocytophaga, s__unclassified_Capnocytophaga
ASV_46030,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__uncultured_bacterium
ASV_46032,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Pasteurellaceae, g__unclassified_Pasteurellaceae, s__unclassified_Pasteurellaceae
ASV_46033,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Butyrivibrio, s__unidentified
ASV_46034,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__unclassified_Streptococcus
ASV_46035,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__Prevotella_aurantiaca
ASV_46036,d__Bacteria, p__Fusobacteriota, c__Fusobacteriia, o__Fusobacteriales, f__Fusobacteriaceae, g__Fusobacterium, s__Fusobacterium_periodonticum
ASV_46037,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__unclassified_Prevotella
ASV_46038,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__unclassified_Prevotella
ASV_46039,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__unclassified_Neisseriaceae, s__unclassified_Neisseriaceae
ASV_46040,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Selenomonadaceae, g__Selenomonas, s__Veillonellaceae_bacterium
ASV_46041,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46042,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__Klebsiella_pneumoniae
ASV_46043,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__Micrococcaceae, g__Rothia, s__Rothia_sp.
ASV_46044,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Actinomycetales, f__Actinomycetaceae, g__Actinomyces, s__uncultured_Actinomyces
ASV_46045,d__Bacteria, p__Firmicutes, c__Bacilli, o__Staphylococcales, f__Gemellaceae, g__Gemella, s__unclassified_Gemella
ASV_46047,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella_7, s__unclassified_Prevotella_7
ASV_46048,d__Bacteria, p__Fusobacteriota, c__Fusobacteriia, o__Fusobacteriales, f__Leptotrichiaceae, g__Leptotrichia, s__Leptotrichia_hofstadii
ASV_46049,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Selenomonadaceae, g__Selenomonas, s__unclassified_Selenomonas
ASV_46050,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Veillonellaceae, g__Veillonella, s__unclassified_Veillonella
ASV_46051,d__Bacteria, p__Actinobacteriota, c__Coriobacteriia, o__Coriobacteriales, f__Atopobiaceae, g__Atopobium, s__unclassified_Atopobium
ASV_46054,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46055,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46056,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__Weeksellaceae, g__Bergeyella, s__uncultured_bacterium
ASV_46057,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__P5D1-392, g__P5D1-392, s__Granulicatella_sp.
ASV_46059,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__Neisseria_oralis
ASV_46060,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__unclassified_Streptococcus
ASV_46061,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__unclassified_Actinobacteria, f__unclassified_Actinobacteria, g__unclassified_Actinobacteria, s__unclassified_Actinobacteria
ASV_46062,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella_7, s__Prevotella_melaninogenica
ASV_46063,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Butyrivibrio, s__Firmicutes_oral
ASV_46064,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46065,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__Prevotella_nigrescens
ASV_46066,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Stomatobaculum, s__unclassified_Stomatobaculum
ASV_46067,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Pasteurellaceae, g__unclassified_Pasteurellaceae, s__unclassified_Pasteurellaceae
ASV_46068,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__unclassified_Lachnospiraceae, s__unclassified_Lachnospiraceae
ASV_46069,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46070,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__unclassified_Streptococcus
ASV_46071,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46072,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__unclassified_Micrococcales, g__unclassified_Micrococcales, s__unclassified_Micrococcales
ASV_46075,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Propionibacteriales, f__Propionibacteriaceae, g__Pseudopropionibacterium, s__unclassified_Pseudopropionibacterium
ASV_46077,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Porphyromonas, s__Porphyromonas_catoniae
ASV_46078,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Selenomonadaceae, g__Selenomonas, s__Selenomonas_sp.
ASV_46079,d__Bacteria, p__Spirochaetota, c__Spirochaetia, o__Spirochaetales, f__Spirochaetaceae, g__Treponema, s__uncultured_bacterium
ASV_46080,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Selenomonadaceae, g__uncultured, s__Veillonellaceae_bacterium
ASV_46081,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Carnobacteriaceae, g__Granulicatella, s__unclassified_Granulicatella
ASV_46083,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46085,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Alloprevotella, s__unclassified_Alloprevotella
ASV_46086,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__Flavobacteriaceae, g__Capnocytophaga, s__unclassified_Capnocytophaga
ASV_46087,d__Bacteria, p__Firmicutes, c__unclassified_Firmicutes, o__unclassified_Firmicutes, f__unclassified_Firmicutes, g__unclassified_Firmicutes, s__unclassified_Firmicutes
ASV_46088,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46089,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__unclassified_Streptococcus
ASV_46090,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__uncultured_bacterium
ASV_46091,d__Bacteria, p__Fusobacteriota, c__Fusobacteriia, o__Fusobacteriales, f__Leptotrichiaceae, g__Leptotrichia, s__Leptotrichia_sp.
ASV_46092,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Selenomonadaceae, g__Selenomonas, s__unclassified_Selenomonas
ASV_46093,d__Bacteria, p__Spirochaetota, c__Spirochaetia, o__Spirochaetales, f__Spirochaetaceae, g__Treponema, s__unclassified_Treponema
ASV_46094,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__Prevotella_pallens
ASV_46095,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Burkholderiaceae, g__Lautropia, s__unclassified_Lautropia
ASV_46096,d__Bacteria, p__unclassified_Bacteria, c__unclassified_Bacteria, o__unclassified_Bacteria, f__unclassified_Bacteria, g__unclassified_Bacteria, s__unclassified_Bacteria
ASV_46097,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Alloprevotella, s__Prevotella_sp.
ASV_46098,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__unclassified_Prevotellaceae, s__unclassified_Prevotellaceae
ASV_46099,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella_7, s__unclassified_Prevotella_7
ASV_46100,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__unclassified_Prevotellaceae, s__unclassified_Prevotellaceae
ASV_46101,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Pasteurellaceae, g__Actinobacillus, s__Haemophilus_parahaemolyticus
ASV_46103,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__unclassified_Streptococcus
ASV_46104,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__unclassified_Streptococcus
ASV_46105,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46106,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Porphyromonas, s__unclassified_Porphyromonas
ASV_46108,d__Bacteria, p__Spirochaetota, c__Spirochaetia, o__Spirochaetales, f__Spirochaetaceae, g__Treponema, s__Treponema_medium
ASV_46109,d__Bacteria, p__Fusobacteriota, c__Fusobacteriia, o__Fusobacteriales, f__Leptotrichiaceae, g__Leptotrichia, s__unclassified_Leptotrichia
ASV_46110,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Selenomonadaceae, g__unclassified_Selenomonadaceae, s__unclassified_Selenomonadaceae
ASV_46111,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__unclassified_Streptococcus
ASV_46112,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__Flavobacteriaceae, g__Capnocytophaga, s__unidentified
ASV_46113,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__unclassified_Comamonadaceae, s__unclassified_Comamonadaceae
ASV_46114,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46115,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__unclassified_Streptococcus
ASV_46116,d__Bacteria, p__Firmicutes, c__Bacilli, o__Staphylococcales, f__Gemellaceae, g__Gemella, s__unclassified_Gemella
ASV_46117,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Porphyromonas, s__Porphyromonas_pasteri
ASV_46118,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46119,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__Micrococcaceae, g__Rothia, s__Rothia_dentocariosa
ASV_46120,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Actinomycetales, f__Actinomycetaceae, g__Actinomyces, s__Schaalia_odontolytica
ASV_46121,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella_7, s__unclassified_Prevotella_7
ASV_46122,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Selenomonadaceae, g__Selenomonas, s__Selenomonas_sp.
ASV_46123,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__unclassified_Lactobacillales, g__unclassified_Lactobacillales, s__unclassified_Lactobacillales
ASV_46124,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Veillonellaceae, g__Veillonella, s__unclassified_Veillonella
ASV_46125,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Catonella, s__uncultured_bacterium
ASV_46126,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__Comamonas, s__Ottowia_sp.
ASV_46127,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Veillonellaceae, g__Megasphaera, s__Megasphaera_micronuciformis
ASV_46129,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Veillonellaceae, g__Veillonella, s__unclassified_Veillonella
ASV_46130,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Corynebacteriales, f__Corynebacteriaceae, g__Corynebacterium, s__unclassified_Corynebacterium
ASV_46131,d__Bacteria, p__Firmicutes, c__Bacilli, o__Staphylococcales, f__Gemellaceae, g__Gemella, s__unclassified_Gemella
ASV_46132,d__Bacteria, p__Firmicutes, c__Bacilli, o__unclassified_Bacilli, f__unclassified_Bacilli, g__unclassified_Bacilli, s__unclassified_Bacilli
ASV_46133,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__uncultured_Prevotella
ASV_46136,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Alloprevotella, s__unclassified_Alloprevotella
ASV_46137,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46138,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella_7, s__Prevotella_sp.
ASV_46139,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__Micrococcaceae, g__Rothia, s__Actinomyces_sp.
ASV_46140,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Veillonellaceae, g__Veillonella, s__unclassified_Veillonella
ASV_46141,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Neisseria, s__unclassified_Neisseria
ASV_46143,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Actinomycetales, f__Actinomycetaceae, g__Actinomyces, s__unclassified_Actinomyces
ASV_46145,d__Bacteria, p__unclassified_Bacteria, c__unclassified_Bacteria, o__unclassified_Bacteria, f__unclassified_Bacteria, g__unclassified_Bacteria, s__unclassified_Bacteria
