taxonomy,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50,Sample_51,Sample_52,Sample_53,Sample_54,Sample_55,Sample_56,Sample_57,Sample_58,Sample_59,Sample_60,Sample_61,Sample_62,Sample_63,Sample_64,Sample_65,Sample_66,Sample_67,Sample_68,Sample_69,Sample_70,Sample_71,Sample_72,Sample_73,Sample_74,Sample_75,Sample_76,Sample_77,Sample_78,Sample_79,Sample_80,Sample_81,Sample_82,Sample_83,Sample_84,Sample_85,Sample_86,Sample_87,Sample_88,Sample_89,Sample_90,Sample_91,Sample_92,Sample_93,Sample_94,Sample_95,Sample_96,Sample_97,Sample_98,Sample_99,Sample_100,Sample_101,Sample_102,Sample_103,Sample_104,Sample_105,Sample_106,Sample_107,Sample_108,Sample_109,Sample_110,Sample_111,Sample_112,Sample_113,Sample_114,Sample_115,Sample_116,Sample_117,Sample_118,Sample_119,Sample_120,Sample_121,Sample_122,Sample_123,Sample_124,Sample_125,Sample_126,Sample_127,Sample_128,Sample_129,Sample_130,Sample_131,Sample_132,Sample_133,Sample_134,Sample_135,Sample_136,Sample_137,Sample_138,Sample_139,Sample_140,Sample_141,Sample_142,Sample_143,Sample_144,Sample_145,Sample_146,Sample_147,Sample_148,Sample_149,Sample_150
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Neisseriaceae;  g__Bergeriella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Neisseriaceae;  g__Conchiformibius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Neisseriaceae;  g__Eikenella,0,0.000158692,0.0004702,0.000448658,0.000416228,0.000545692,0.000118096,0.000238967,0.000441157,0.000346728,0.000309101,0,0.000132912,0.000190694,0,0.000186463,0.000317206,0.000964816,0,0.000492919,0.0005607,0.001459759,0.000227057,0.00070096,0.000782645,0,0.000340419,0.000299829,0.000134171,0.000452479,0.00109687,4.55E-05,0.000172818,0.000570939,0,0,0,0.000568886,0,0.000929859,0,0.000153288,0.000379615,0.000245959,0.000736566,0.000694256,0,0.000613177,0.000259503,0.003028883,0,0.00035437,0.00031222,0.000196479,0.000778364,0.001199778,0.000462518,0.000502746,0,0.000413593,0.001267235,0.000290009,0.000234269,0.00091914,0.000681681,0.000225857,0.000386606,0.000305607,0.000568033,0.000210101,1.98E-05,0,0.000606402,0.000388365,0.000223838,0.001820696,0.000240908,0.001524686,0.000693637,0.000120357,0.000300286,9.25E-05,0.000463974,0.001275499,0,0.000480027,0.000187353,0.000923217,0.001776748,0.000501413,0.000833766,0.000122037,0.000373303,0.00021323,2.58E-05,9.80E-05,7.76E-05,0.000408091,0.000146941,0.00036615,0.000270719,2.22E-05,0.000901905,0.000543049,0.000292165,0.000339386,9.43E-05,0.000700001,0.000359491,0.000997334,0.000352218,0.000177222,0.000204686,0.000658599,0.00041498,0,0.000455446,0.000709385,0.000386491,0.000407166,0.000419017,0.000493774,0.000199666,0.00043768,0.000398053,0.000861741,0.000345915,0,0.001192568,0.000630742,0.001227447,0.0005213,0.000892872,8.21E-05,0,0.000249387,0.000263758,0.000953037,0.000344931,8.41E-05,0.000309728,0.00238327,0.005782632,0,0.001081197,0.001191733,0.000459378,0.002424242,0.00031019,0.001002883
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Neisseriaceae;  g__Kingella,2.00E-05,0,0.000355262,0,1.16E-05,6.65E-05,0,0,0,0,5.94E-05,0,7.38E-05,0,0,0.00010877,5.60E-05,0.000428807,0.000106916,0.000341252,0.000152918,0,0,0,9.78E-05,0,0,0.000392085,4.47E-05,0,0,0,5.76E-05,0,4.89E-05,4.94E-05,0,0,0,0,0,0,0.000366057,0.00035137,0,0,5.48E-05,3.07E-05,0.001422461,0.000370439,0.000935572,0.000161077,0,0.000353662,3.11E-05,0.000299945,0.000304288,0.003905948,0,0.000606604,2.17E-05,0.001923728,0.00147452,0.000181409,3.41E-05,0.000109034,0,0.000467399,0.00016604,0.000120058,0.000406653,9.33E-05,0.001606434,0.000320401,2.13E-05,0.005183512,0,0,0.001016032,0.000192572,0.000225215,0,0,0.001832407,0,0.000745757,0.000236656,1.94E-05,0.000132593,8.75E-05,5.56E-05,0,0,6.56E-05,3.88E-05,0.000181907,0.001208788,0.000198531,0,0,0.000108288,0.00238346,0.00148549,0.000197472,2.34E-05,0,0.000200372,0.000687932,0.00088332,0.001910781,0,0,5.12E-05,5.76E-05,6.46E-05,0.000289985,0.00038159,0.000134538,0.000607343,0.00021015,7.76E-05,0.000355517,0.000986587,9.85E-05,0,0.002002281,0.000183132,0.000311994,0,6.31E-05,0.002850845,0.000206553,0.000110546,0,0.000134543,0.000360226,0,9.19E-05,0.000183963,0.001729247,1.88E-05,0.000218187,0,0.000746591,0.00028031,0,1.88E-05,0,0.000168019,0.00027965
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Neisseriaceae;  g__Neisseria,0.008183175,0.062740164,0.107341386,0.246978797,0.009885422,0.323581867,0.08424956,0.085449446,0.142678335,0.196346975,0.290376271,0.057144804,0.12586762,0.041418764,0.082598007,0.199841507,0.21881589,0.179177119,0.193820275,0.224145449,0.266417467,0.004488213,0.244870578,0.005553758,0.305965221,0.368639511,0.26497844,0.208842659,0.408417004,0.148305359,0.118705694,0.003890342,0.07392757,0.284066039,0.083788083,0.045039923,0.1880849,0.096669985,0.001365021,0.295720138,0.015379066,0.113356497,0.346628886,0.066936051,0.395915407,0.415266865,0.224176667,0.404712267,0.207218031,0.088458647,0.209884191,0.174913824,0.047946631,0.028528765,0.203381211,0.321795468,0.161564771,0.012568644,0.249868377,0.090990556,0.232023135,0.096621393,0.062329466,0.09550589,0.300587097,0.224968847,0.194624025,0.247730419,0.170619593,0.167660477,0.015889232,0.266147086,0.067034054,0.202483592,0.04555629,0.16115649,0.048561501,0.251850414,0.24246036,0.268480851,0.193665838,0.16054134,0.185974402,0.206891286,0.067506711,0.096288359,0.207330421,0.134731441,0.206854183,0.427506069,0.238104943,0.199490156,0.273273086,0.13548313,0.066948419,0.153375778,0.059829439,0.203648556,0.275126904,0.356729948,0.037088507,0.028235685,0.142394822,0.039576751,0.186833863,0.235363991,0.216732279,0.336809201,0.130721035,0.103899856,0.299384974,0.055835288,0.003599055,0.147369721,0.153662428,0.026446664,0.347653221,0.251085481,0.288405264,0.168028265,0.082096327,0.168663158,0.240457119,0.176330273,0.134351988,0.126093017,0.102665581,0.144117118,0.202163009,0.518512289,0.103910674,0.205864128,0.153854657,0.308124928,0.314751488,0.013300636,0.267271426,0.305178551,0.423873801,0.232840732,0.425538505,0.151866335,0.456997323,0.387362961,0.208230442,0.41181657,0.310755067,0.331789692,0.452734839,0.211820522
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Neisseriaceae;  g__Simonsiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150083,0,0,0.000135927,0,4.13E-05,0,7.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162692,0,0,0,0,0,0,0.001089526,0,0,0.000114481,0,0,9.00E-05,0,0,0,0,0.00050906,0,0,0,0,0,0.000257737,8.09E-05,1.75E-05,0,0,0.000186552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90E-05,0.000981526,0,3.18E-05,0,0,0,0.000147621,0,0,0,0,0.000106866,0,3.61E-05,0,0,0,0.001005049,0,0,0.000796553,0,0,0,0,0,7.41E-05,0,0,0,0,0,0,0,0,0,0.000153188,0.001139879,0,0,0,0,0.00022076,0,0,0,0,0,0,0,0.000137788,0,0,0,0,0,0,0,3.88E-05,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Neisseriaceae;  g__Vitreoscilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100702,0,0,0,0,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Neisseriaceae;  g__unclassified_Neisseriaceae,0.000160258,2.27E-05,0.000250773,7.24E-05,8.09E-05,0.001157931,4.72E-05,5.03E-05,5.13E-05,0.000222896,0.00126018,8.76E-05,0.00051688,0,0.001031652,0.000341848,0.000429161,0.003194614,3.56E-05,0.001042713,0.0028035,0.000566473,0.000639888,0,0.000342407,0.004860424,0,0.000622722,0.00096156,0,0.001340619,0,0.000902492,7.14E-05,0.000464946,0.00014832,0.000215756,0.000203174,0,0.001708929,1.64E-05,0,0.000433845,7.03E-05,0.000200882,0,0.000465779,0.001211025,8.65E-05,0.002091891,0.003451502,0.000805386,6.24E-05,0.000248874,0.001131222,0.00124477,0.006986453,6.45E-05,0.000194996,0.001985249,0.002675274,0,0,9.68E-05,0.001133294,0,0.000429562,0.001869596,0.001642926,0.002251081,0.000257878,0.003596302,0.004925689,0.001844732,0.000170543,0.015600283,0.000565207,0.001760319,0.003438877,0.00058975,0.000703796,0.000392945,0.000531873,0.003997162,8.87E-05,0.000351449,0.002159486,0.000728856,0.001193339,0.005547376,0.000407619,0.000216955,0.001337668,0.000967737,0.000659145,0.000461765,0.001785457,0.002448547,0.003272776,0.000965305,0.000270719,0.002328031,0.001230835,0.001184834,0.000116866,0.000221906,0.000330025,0.000265518,0.001540674,0.001118506,0.00329188,0.000344019,0.000221743,0.000847946,0.000562528,0.000347982,0.00057854,0.000636,0.000828195,0.00021015,0.000147432,0.002063973,0.000916117,0.001006664,0.003962438,0.008756812,0.001556618,0.000287994,0.007128096,0.000967138,0.00530574,0.001337674,0.000204085,0.002266047,0.000975435,0.001814983,0.000292018,0.000769319,0.005967301,0.002234,0.000347271,0.000461549,0.000225884,0,0.000146829,0.000901067,0.001696886,0.007106967,0.001628496,3.86E-05
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Neisseriaceae;  g__uncultured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Nitrosomonadaceae;  g__uncultured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Oxalobacteraceae;  g__Herbaspirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Oxalobacteraceae;  g__Janthinobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58E-05,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Oxalobacteraceae;  g__Massilia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Oxalobacteraceae;  g__unclassified_Oxalobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Rhodocyclaceae;  g__Azospira,0,0,0,0,3.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Rhodocyclaceae;  g__Propionivibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11E-05,0,0,7.63E-05,0,4.83E-05,9.37E-05,0,0,6.00E-05,0,0,0,0,0,0.000174006,0,3.63E-05,0,0,0,0,0,2.00E-05,0,0,0,0,0,0,0.000111188,0,4.88E-05,0,0,0,0,0,0,0,6.90E-05,8.75E-05,0,3.18E-05,0.000185281,0,0,0,0,0,0,0,0,0,0,0,2.12E-05,0,0,0,0,9.66E-05,0,0,0,0,0,0,2.77E-05,0,0,0,2.76E-05,0,6.98E-05,0,3.52E-05,0,0,0,0,0,0,0,3.96E-05,0,0,0,0,0,0,0,0,0,0,0.000134269,0,0,0,0,0,0.00014504,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Rhodocyclaceae;  g__unclassified_Rhodocyclaceae,0,3.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Sutterellaceae;  g__Sutterella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88E-05,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__unclassified_Burkholderiales;  g__unclassified_Burkholderiales,2.00E-05,3.40E-05,2.09E-05,0.000173674,0,0,0,0,5.13E-05,0.000111448,7.13E-05,0,0,0,4.39E-05,6.22E-05,0.000186592,0,5.35E-05,9.48E-05,0.000305836,0,0.000206415,0,9.78E-05,0,0.000189122,6.92E-05,0.00024598,0,4.06E-05,0,5.76E-05,0,9.79E-05,0,5.39E-05,0,0,0.000175919,0,5.11E-05,4.07E-05,0.000163973,0,6.77E-05,0,7.66E-05,0,0.000130743,5.06E-05,3.22E-05,0,0.000104789,4.15E-05,9.00E-05,6.09E-05,0,0.000253495,0,0,0,5.51E-05,0,0,0,6.44E-05,5.39E-05,4.37E-05,2.00E-05,0,5.18E-05,7.45E-05,0,0,0,0,0.000152469,0,0,6.57E-05,0.000127129,7.92E-05,2.69E-05,7.76E-05,0,0.000157771,0,0,0,7.41E-05,0,0.000139988,3.28E-05,3.88E-05,0,0,0,0.000146941,2.22E-05,8.12E-05,0,3.18E-05,0.000115192,0.00010518,3.92E-05,0,2.41E-05,0,0,6.77E-05,0,0,0,0.00010144,0,7.39E-05,0,2.76E-05,9.19E-05,0,0.000128381,0,0,0,5.07E-05,0,6.00E-05,3.64E-05,8.41E-05,2.64E-05,2.95E-05,2.55E-05,3.28E-05,2.24E-05,0,3.77E-05,0.000137788,3.45E-05,0,0,0,7.91E-05,2.95E-05,0.000120133,3.88E-05,0,3.11E-05,0.000129246,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Cardiobacteriales;  f__Cardiobacteriaceae;  g__Cardiobacterium,4.01E-05,5.67E-05,0.000365711,0.00020262,3.47E-05,7.99E-05,0.000507812,3.77E-05,0,0.00019813,0.000523093,0.000194734,0.000531648,0,0,0.000357387,0.000186592,0.000557449,5.35E-05,0.000170626,0.000356809,0.002156957,8.26E-05,0.0005392,0.000195661,0.000150544,0.000208034,0.000392085,0.000268342,0.00019392,0.000182812,0,0.000153616,0.000333048,7.34E-05,0,8.09E-05,0.000264126,0,0.000251313,0,7.66E-05,0.001193075,0.000515343,0.000234362,0,0.000260288,0.000337247,0.000365227,0.001089526,0.000872358,0.00056377,0.000790958,0.000157183,0.000290589,0.001274764,0.001387553,0,0.000233996,0.000358448,0.000476567,0.001672386,0.000895736,0.000665167,0.001150336,0.00038162,0.000246998,0.001078613,0.001153544,0.000540259,0.000188449,0.000507835,0.00163835,0.000689347,0.000106589,0.004039359,0.00060227,0.000138608,0.001738978,0.000469393,0.000319054,3.47E-05,0.000543189,0.001760548,2.22E-05,0.001302932,0.002031298,0.00096209,0.000344742,0.000875483,0.001315497,0.000203395,0.000155543,9.84E-05,0,9.80E-05,0.00105353,0.000904418,0,1.11E-05,0.000360959,0.001308131,0.000870073,0.000394945,5.84E-05,9.14E-05,0.000459678,0.00095345,0.001602301,0.002768302,0.000216749,0.000708887,0.000409371,0.000831481,0.000746964,0,0.000713943,0.000354692,0.000837398,0.000315225,0.000830275,0.000671532,0.000974842,0.000262608,0.000425193,0.001837536,0.000396785,0,0.000737389,7.36E-05,0.001267042,0.000845882,0.001181993,0.000550091,0.000112119,8.31E-05,0.000178979,0.000413365,0.000310438,0.001074937,0.000647614,0.000478332,0.0007793,0,0.000667405,0.000155022,0.000543753,0.000839161,0.000969343,0.000482155
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Cardiobacteriales;  f__Cardiobacteriaceae;  g__Suttonella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000605711,0,0,0,0,0,0,0,0.000729689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Cardiobacteriales;  f__Cardiobacteriaceae;  g__unclassified_Cardiobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113786,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000336502,0,0,0,0,0,0,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Celerinatantimonadaceae;  g__Celerinatantimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Citrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027744853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Enterobacter,0,0,0,0,0.000161867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000195661,0,0,0,0,0,0,0,0,0,0,0.327293402,0,0,0,0,0,0,0,0,0,0.000169331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
